code,id,name
V389,8726,"OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: OCUPANTE NO ESPECIFICADO DE VEHICULO DE MOTOR DE TRES RUEDAS, LESIONADO EN ACCIDENTE DE TRANSITO"
V390,8727,"CONDUCTOR DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO"
V391,8728,"PASAJERO DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO"
V392,8729,"OCUPANTE NO ESPECIFICADO DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO"
V393,8730,"OCUPANTE [CUALQUIERA] DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO EN ACCIDENTE NO DE TRANSITO, NO ESPECIFICADO"
V394,8731,"CONDUCTOR DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO"
V395,8732,"PASAJERO DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO"
V396,8733,"OCUPANTE NO ESPECIFICADO DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO"
V398,8734,OCUPANTE [CUALQUIERA] DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE ESPECIFICADOS
V399,8735,"OCUPANTE [CUALQUIERA] DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO EN ACCIDENTE DE TRANSITO, NO ESPECIFICADO"
V400,8736,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON PEATON O ANIMAL: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V401,8737,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON PEATON O ANIMAL: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V402,8738,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON PEATON O ANIMAL: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
V403,8739,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON PEATON O ANIMAL: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
V404,8740,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON PEATON O ANIMAL: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V405,8741,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON PEATON O ANIMAL: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V406,8742,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON PEATON O ANIMAL: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V407,8743,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON PEATON O ANIMAL: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
V409,8744,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON PEATON O ANIMAL: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
V410,8745,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE PEDAL: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V411,8746,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE PEDAL: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V412,8747,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
V413,8748,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE PEDAL: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
V414,8749,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V415,8750,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE PEDAL: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V416,8751,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE PEDAL: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V417,8752,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
V419,8753,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE PEDAL: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
V420,8754,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V421,8755,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V422,8756,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
V423,8757,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
V424,8758,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V425,8759,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V426,8760,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V427,8761,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
V429,8762,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
V430,8763,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL, CAMIONETA O FURGONETA: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO"
V431,8764,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL, CAMIONETA O FURGONETA: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO"
V432,8765,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL, CAMIONETA O FURGONETA: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
V433,8766,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL, CAMIONETA O FURGONETA: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
V434,8767,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL, CAMIONETA O FURGONETA: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO"
V435,8768,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL, CAMIONETA O FURGONETA: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO"
V436,8769,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL, CAMIONETA O FURGONETA: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO"
V437,8770,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL, CAMIONETA O FURGONETA: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
V439,8771,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL, CAMIONETA O FURGONETA: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
V440,8772,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V441,8773,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V442,8774,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
V443,8775,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
V444,8776,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V445,8777,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V446,8778,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V447,8779,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
V449,8780,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
V450,8781,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V451,8782,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V452,8783,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
V453,8784,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
V454,8785,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V455,8786,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V456,8787,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V457,8788,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
V459,8789,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
V460,8790,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V461,8791,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V462,8792,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
V463,8793,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
V464,8794,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V465,8795,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V466,8796,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V467,8797,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
V469,8798,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
V470,8799,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V471,8800,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V472,8801,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
V473,8802,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
V474,8803,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V475,8804,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V476,8805,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V477,8806,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
V479,8807,"OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
V480,8808,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V481,8809,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V482,8810,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
V483,8811,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE NO DE TRANSITO"
V484,8812,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V485,8813,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V486,8814,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V487,8815,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
V489,8816,"OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL, LESIONADO EN ACCIDENTE DE TRANSITO"
V490,8817,"CONDUCTOR DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO"
V491,8818,"PASAJERO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO"
V492,8819,"OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE NO DE TRANSITO"
V493,8820,"OCUPANTE [CUALQUIERA] DE AUTOMOVIL LESIONADO EN ACCIDENTE NO DE TRANSITO, NO ESPECIFICADO"
V494,8821,"CONDUCTOR DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO"
V495,8822,"PASAJERO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO"
V496,8823,"OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR, Y CON LOS NO ESPECIFICADOS, EN ACCIDENTE DE TRANSITO"
V498,8824,OCUPANTE [CUALQUIERA]) DE AUTOMOVIL LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE ESPECIFICADOS
V499,8825,OCUPANTE [CUALQUIERA] DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSITO NO ESPECIFICADO
V500,8826,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V501,8827,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V502,8828,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
V503,8829,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE NO DE TRANSITO"
V504,8830,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V505,8831,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V506,8832,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V507,8833,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
V509,8834,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE DE TRANSITO"
V510,8835,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V511,8836,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V512,8837,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
V513,8838,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE NO DE TRANSITO"
V514,8839,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V515,8840,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V516,8841,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V517,8842,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
V519,8843,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE DE TRANSITO"
V520,8844,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO
V521,8845,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO
V522,8846,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
V523,8847,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE NO DE TRANSITO"
V524,8848,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO
V525,8849,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO
V526,8850,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO
V527,8851,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE DE TRANSITO"
V529,8852,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE DE TRANSITO"
V530,8853,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO"
V531,8854,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO"
V532,8855,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: PERSONA QUE VIAJA FUERA DEL VEHICULO, LESIONADA EN ACCIDENTE NO DE TRANSITO"
V533,8856,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA, LESIONADO EN ACCIDENTE NO DE TRANSITO"
V534,8857,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO"
V535,8858,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO"
V536,8859,"OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO"
